Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
JPR459H1,Fanaticism: A Political History,,"This seminar in theory will explore the modern history of the concept of ‘fanaticism’ and its role in the development of political modernity. A focus on the concept of the “fanatic” (and its cognates) from the perspective of its various uses in political and religious thought from the Early Modern period through the Enlightenment and up to the present day, provides a fascinating opportunity for a critical review of the secular, rationalist, and scientific assumptions underwriting modern political forms and concepts, especially those of liberal democracy. At the same time, the course will offer critical insight into the ways in which religious and political differences among colonial “others” were, and continue to be, central to the elaboration of Western theoretical discourse on fanaticism and extremism as forms of “political pathology”. (Given by the Departments of Political Science and Religion) ",['Complicated'],[],[],[]
JPS315H1,LGBTQ Politics,,"This is an interdisciplinary course examining the development of the Lesbian, Gay, Bisexual, Transgender and Queer (LGBTQ) movement and its interaction with the state in the US and Canada. (Given by the Department of Political Science and the Sexual Diversity Studies Program)","['SDS255H1', 'SDS256H1', 'UNI255H1', 'UNI256H1', 'Complicated']",[],['JPU315H1'],[]
JPS378H1,Sex and the State ,,"What role have sex and sexuality played in the formation of the modern nation State? How has the State regulated sex? This course explores these questions with a theoretical focus on biopolitics. We will proceed in two parts. First, we engage Foucault’s History of Sexuality and its reception by postcolonial theorists, focusing on questions of state building. The second part of the course shifts examination from State formation to contemporary forms of sexual regulation by the State. This includes maintenance of the public/private divide, citizenship law and nationalism, administrative violence and the prison industrial complex, and neoliberalism and BDSM. By the end of the course, students are able to apply core theoretical concepts and identify forms of contemporary sexual regulation in a variety of Western and non-Western contexts. (Given by the Department of Political Science and the Mark S. Bonham Centre for Sexual Diversity Studies.)",['Complicated'],[],"['POL378H1', 'SDS375H1', 'Complicated']",[]
JQR360H1,"The Canadian Census: Populations, Migrations and Demographics",,"Examines the Canadian population census through the experience of diasporic groups in Canada. Approaches the census as a statistical tool, an historical source and an ideological project of citizenship and nationalism. Uses census data to explore mathematical and statistical concepts and to integrate numerical ways of thinking with qualitative analysis. (Jointly sponsored by African Studies, Diaspora and Transnational Studies, Caribbean Studies, Equity Studies and Latin American Studies).","['DTS200Y1', 'HIS230H1', 'HIS231H1', 'LAS200H1', 'LAS201H1', 'CAR120Y1', 'AFR150Y1', 'CAR220H1', 'CAR221H1', 'NEW224Y1', 'CAR225H1', 'CAR226H1', 'NEW240Y1']",[],[],[]
JRA401H1,Topics in Comparative Politics V,,"Selected issues in comparative politics. Content and instructor vary from year to year. (Given by the Department of Political Science and the Centre for European, Russian, and Eurasian Studies)",['Complicated'],[],[],[]
JRA402H1,Topics in Comparative Politics VI,,"Selected issues in comparative politics. Content and instructor vary from year to year. (Given by the Department of Political Science and the Centre for European, Russian, and Eurasian Studies)",['Complicated'],[],[],[]
JRC199H1,Truths & Reconciliations in Canada,,"In this course, we examine the idea of reconciliation among Indigenous and Canadian nations by considering the complicated role of religion and spirituality in “truth and reconciliation.” Specifically, residential schools for Indigenous children were a collaboration of church and state that violently broke the spirit and intent of the treaties—or sacred promises—made between the Crown and Indigenous nations. The course will set the 2015 Truth & Reconciliation Commission of Canada in a longer history of twentieth-century commissions, reports, and petitions in which both Indigenous and Canadian people (and some churches) named the cultural and spiritual genocide of residential schools and called for action. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
JRN199H1,Exodus and Enslavement,,"Popular conceptions of enslavement in North America have influenced how we frequently imagine enslavement in Exodus and related biblical and related texts from the ancient Near East. Yet, depictions of enslavement in these ancient texts may be strikingly different from our ideas of enslavement in North America. This course explores similarities and differences between enslavement in these different historical contexts. It also examines how biblical texts were utilized in debates over and revolts against enslavement primarily in the eighteenth and nineteenth century. All readings will be in English. No knowledge of Hebrew is required. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
JRN301H1,Disability in the Hebrew Bible and Related Texts,,"The Hebrew Bible (sometimes called the Old Testament) has influenced ideas about disability in societies across the globe for thousands of years. Yet, notions of disability in the Hebrew Bible may be strikingly different from what we might imagine. This course explores how some biblical texts and related ancient literature conceptualize disability in relation to issues of ethnicity, sexuality, beauty, age, social class, religious expression and so on. We will examine a number of these issues both in their ancient context and in some more recent interpretations of the Hebrew Bible. All readings will be in English. No knowledge of Hebrew is required.",['Complicated'],[],[],[]
JSC270H1,Data Science I,,"This course is restricted to students in the Data Science Specialist program. Data exploration and preparation; data visualization and presentation; and computing with data will be introduced. Professional skills, such as oral and written communication, and ethical skills for data science will be introduced. Data science workflows will be integrated throughout the course. These topics will be explored through case studies and collaboration with researchers in other fields.","['STA257H1', 'CSC207H1']","['STA261H1', 'MAT237Y1', 'MAT257Y1', 'CSC236H1', 'CSC240H1']",[],[]
JSC301H1,Principles and Practices in Science Education,,"Fundamental principles and practices in education and public outreach in the sciences, mathematics, and engineering, including education research, curriculum, teaching, and assessment.  Students will learn and apply effective strategies which engage and educate learners at the K-16 and public level.  The course assignments include a project and/or placement experience.",['Complicated'],[],[],[]
JSC370H1,Data Science II,,"This course is restricted to students in the Data Science Specialist program. Students will learn to identify and answer questions through the application of exploratory data analysis, data visualization, statistical methods or machine learning algorithms to complex data. Software development for data science and reproducible workflows. Communication of statistical information at various technical levels, ethical practice of data analysis and software development, and teamwork skills. Topics will be explored through case studies and collaboration with researchers in other fields.","['JSC270H1', 'STA261H1', 'MAT237Y1', 'MAT257Y1', 'CSC263H1', 'CSC265H1', 'CSC263H5', 'CSCB63H3', 'STA302H1', 'CSC343H1', 'CSC343H5', 'CSCC43H3']","['STA303H1', 'STA305H1']",[],[]
JSC470H1,Data Science III,,"This course is restricted to students in the Data Science Specialist program. Research topics and applications of data science methods will be explored through case studies and collaboration with researchers in other fields. Data analysis, visualization, and communication of statistical information at various technical levels, ethical practice of data analysis and software development, and teamwork skills.","['JSC370H1', 'STA314H1', 'CSC411H1', 'CSC311H1', 'STA303H1', 'STA305H1']",[],['STA490Y1'],[]
JSH300H1,Literature and History in Russia,,"History and Literature were always interconnected in Russia. Writers not only sought to reflect the society around them, but were themselves often social critics and political figures. The course examines key texts in Russian literary tradition both as works of art and as primary sources for the historian. All readings in English.",[],[],[],[]
JSR312H1,Queer Religion and Religiosities,,"This course will introduce students to key terms, theories, and debates in Queer and Religious Studies and to the history of queer identities as they are expressed within various religious traditions, texts, and communities. It asks how dominant heteronormative discourses on gender and sexuality are adhered to, legitimized, negotiated, and contested within various religious traditions. The course will also allow students to interrogate how power and power relationships are shaped by sex, gender, sexuality, race, ethnicity, class, age, and ability in the world of religion. ",['Complicated'],[],[],[]
JSU237H1,"Introduction to HIV/AIDS: Health, Sexuality and Gender",,"A critical examination of the HIV/AIDS global pandemic from a multidisciplinary perspective and with an emphasis on sexuality. The course examines the basic biology of HIV/AIDS and then covers social, historical, political, cultural, gender, and public health aspects of HIV/AIDS. Attention is given to the distinct features of vulnerable and marginalized populations, prevention, treatment, drug development, and access to medicines.  JSU237H1 is particularly intended for students in the Health Studies and/or Sexual Diversity Studies programs.",[],[],[],[]
JSU325H1,Queerly Canadian,,"This course focuses on Canadian literary and artistic productions that challenge prevailing notions of nationality and sexuality, exploring not only how artists struggle with that ongoing Canadian thematic of being and belonging, but also celebrate pleasure and desire as a way of imagining and articulating an alternative national politics.","['SDS255H1', 'SDS256H1', 'CDN267H1', 'CDN268H1', 'Complicated']",[],[],[]
JUG320H1,The Canadian Wilderness,,"The idea of wilderness permeates narratives of Canadian national identity, while policy-makers seek to manage and contain natural areas. This course compares and contrasts historical and contemporary wilderness narratives in literature, painting and film with policies in areas such as conservation, urban planning, land claims and tourism.",[],[],[],[]
JUG325H1,Landscapes of Violence in Canada,,"This course examines how violence is enacted in Canada, at various scales, and across domestic, urban, national, and international landscapes. We will interrogate what is meant by violence; examine its colonial, racial and patriarchal dimensions; explore the impact on people and communities; and attend to forms of resistance and repair.",[],[],[],[]
JUM202H1,Mathematics as an Interdisciplinary Pursuit,,"A study of the interaction of mathematics with other fields of inquiry: how mathematics influences, and is influenced by, the evolution of science and culture. Art, music, and literature, as well as the more traditionally related areas of the natural and social sciences may be considered. (Offered every three years)  JUM202H1 is particularly suited as a Science Distribution Requirement course for Humanities and Social Science students.",[],[],['JUM102H1'],[]
JUM203H1,Mathematics as a Recreation,,"A study of games, puzzles and problems focusing on the deeper principles they illustrate. Concentration is on problems arising out of number theory and geometry, with emphasis on the process of mathematical reasoning. Technical requirements are kept to a minimum. A foundation is provided for a continuing lay interest in mathematics. (Offered every three years)  JUM203H1 is particularly suited as a Science Distribution Requirement course for Humanities and Social Science students.",[],[],['JUM103H1'],[]
JUM205H1,Mathematical Personalities,,"An in-depth study of the life, times and work of several mathematicians who have been particularly influential. Examples may include Newton, Euler, Gauss, Kowalewski, Hilbert, Hardy, Ramanujan, Gödel, Erdös, Coxeter, Grothendieck. (Offered every three years)  JUM205H1 is particularly suited as a Science Distribution Requirement course for Humanities and Social Science students.",[],[],['JUM105H1'],[]
JWE206H1,Writing English Essays,,"This course teaches students who already write effectively how to write clear, compelling, research-informed English essays. The course aims to help students recognize the function of grammar and rhetoric, the importance of audience, and the persuasive role of style.",['Complicated'],[],['JEI206H1'],[]
LAS200H1,Introduction to Latin American Studies I: Foundational Themes,,"An introductory course studying the development of Latin American societies from their pre-Columbian past to the 19th century building of modern nations. Cultural, historical, political, and social topics are examined combining historical documents with art, music and other texts from popular culture.",[],[],"['IAS200Y1', 'LAS200Y1']",[]
LAS201H1,Introduction to Latin American Studies II: Current Issues,,"An introductory course studying the development of Latin American societies from the 20th century to the present. Cultural, historical, political, and social topics are examined combining historical documents with art, music and other texts from popular culture.",[],[],"['IAS200Y1', 'LAS200Y1']",[]
LAS300H1,Topics in the Social Sciences,,"The goal of this course is to critically analyze the current economic, social, and political realities of Latin America, based on an insightful knowledge of its past and present. Topics of the course vary depending on the needs of the program and the interests of students.","['IAS200Y1', 'LAS200Y1', 'LAS200H1', 'LAS201H1', 'POL305Y1']",[],[],[]
LAS301H1,Topics in the Humanities,,"The goal of this course is to critically analyze the Latin American social imaginaries as expressed in art, literature and/or film, based on close readings of texts. Topics of the course vary depending on the needs of the program and the interests of students.","['IAS200Y1', 'LAS200Y1', 'LAS201H1']",[],[],[]
LAS302H1,Topics in Latin American Studies,,"The goal of this course is to critically explore debates and perspectives on development and on the politics of inequality in Latin American contexts. Topics of the course may vary, depending on the needs of the program and the interests of students and instructors.",[],[],[],[]
LAS310H1,The Postcolonial Imaginary in Latin America,,"This seminar style course explores the postcolonial status of Latin America as a controversial issue, through critical analysis of the Latin American social imaginary. The course considers works by Simón Bolívar, José Martí, Ernesto Guevara, Pablo Neruda, Rigoberta Menchú, Subcomandante Marcos, Sergei Eisenstein, Walter Salles, Tomás Gutiérrez Alea, as well as films that illustrate the rich visual culture of the continent. Readings and seminar discussions are conducted in English.","['LAS200H1', 'LAS201H1']",[],[],[]
LAS320H1,Latin American Thought,,"This seminar-style course explores critical thinking about culture, history, politics, and society by some of the most influential Latin American intellectuals of the 20th and 21st centuries. Emphasis on theoretical contributions, in English translation, of Latin American thinkers such as Rodó, Vasconcelos, Mariategui, Zea, Dussel, García Canclini, Cornejo Polar, Quijano and Lugones. Topics covered include questing identities, cultural diversity, indigenism, liberation theology, colonialism, neocolonialism, postcolonialism, coloniality, and decoloniality. Readings and seminar discussions in English.","['LAS200H1', 'LAS201H1']",[],[],[]
LAS348H1,The Renaissance Mexico City,,"By exploring history, art, architecture, literature and music of sixteenth century Mexico City as a geographical and cultural point of reference, this course explores the historical event known as “the Renaissance” outside of its traditional localities. By the mid 16th century, colonial Mexico City became the contact zone and the hub for the exchange of peoples, goods and ideas that migrated across the Atlantic. Mexico City gives an alternative perspective to how local political and social-historical contexts shape ideas and cultural forms and illustrates the processes and effects of cultural cross-fertilization in the Renaissance. Taught in English.",[],[],[],[]
LAS350H1,Indigenous Realities in Latin America,,"This course studies the past and present realities of the diverse indigenous societies of the regions we now call Latin America. Eurocentric texts such as the chronicles of the conquest of Mexico, are critically contrasted with diverse indigenous peoples’ self-representing narratives that respond to more than five hundred years of Spanish and Portuguese occupation of their lands. These texts include Nahuatl poetry and accounts of the conquest of Mexico, literary creations from multiple Maya linguistic groups, multi-lingual chronicles from the colonial Inca period, diverse indigenous political manifestos and movements, indigenous testimonios, and decolonizing indigenous literature and criticism. Taught in English.",[],[],[],[]
LAS370H1,Critical Perspectives of Development in Latin American Contexts,,"A seminar-style course that engages in critical analysis of local and global development initiatives in a Latin American context. The seminar is organized around the interrelated themes of health, economics, education, globalization, and infrastructure. Topics of discussion may include: challenges and ethics of sustainable development initiatives in theory and practice, medical missions and global health, community-based transnational public health projects, developing localities and sustainable economics, local infrastructure development and environmental impacts, ethics and implications of volunteerism, local and global cultural perspectives, the colonial legacies of inequality, dependency and sustainability of development projects. Readings and lectures in English.","['LAS200H1', 'LAS201H1', 'POL305Y1']",[],[],[]
LAS400H1,Topics in Latin American Studies,,"An upper level seminar. Topics of the course vary from year to year, depending on the needs of the program and the interests of students. Offered in alternate years.","['LAS200Y1', 'LAS200H1', 'LAS201H1', 'LAS300H1', 'LAS301H1']",[],[],[]
LAS401H1,Latinos in Canada,,"A historical survey of migration from Latin American countries to Canada, this course examines mediation strategies of Latinos as they adjust to a new home: negotiation of national identities, political participation, entrepreneurship, cultural representations, and charitable work. Students engage in service with organization working with/in LatAm communities.","['LAS200H1', 'LAS201H1', 'JQR360H1']",[],[],[]
LAS410H1,Independent Study,,"This course provides an opportunity for students to do academic research related to Latin American issues under the supervision of a faculty member. The intent is that the student, aided and advised by the supervisor, will read relevant literature, and plan, execute, analyze and report on an original and independent investigation of an appropriate topic. For application forms, please visit the ""Resources"" section of the program's website. Not eligible for CR/NCR option.","['LAS200Y1', 'LAS200H1', 'LAS201H1', 'LAS300H1', 'LAS301H1']",[],[],[]
LAS411Y1,Independent Study,,"This course provides an opportunity for students to do academic research related to Latin American issues under the supervision of a faculty member. The intent is that the student, aided and advised by the supervisor, will read relevant literature, and plan, execute, analyze and report on an original and independent investigation of an appropriate topic. For application forms, please visit the ""Resources"" section of the programme's website. Not eligible for CR/NCR option.","['LAS200H1', 'LAS201H1', 'LAS300H1', 'LAS301H1', 'LAS302H1']",[],['LAS410H1'],[]
LAT101H1,Introductory Latin I,,An intensive introduction to Latin for students who have no knowledge of the language; preparation for the reading of Latin literature.,[],[],"['LAT100Y1', 'Complicated']",[]
LAT102H1,Introductory Latin II,,"A continuation of the intensive introduction to Latin in LAT 101H1. Also appropriate for students who have some training in Latin, but have not completed a whole credit course at University or a final-year (Grade 12) course in secondary school.","['LAT101H1', 'Complicated']",[],['LAT100Y1'],[]
LAT201H1,Intermediate Latin I,,Reading of selections of Latin prose works with systematic language study.,"['LAT100Y1', 'LAT102H1', 'Complicated']",[],[],[]
LAT202H1,Intermediate Latin II,,Continued language training with readings in Latin prose and verse.,['LAT201H1'],[],[],[]
LAT340H1,Latin Novelists I,,Readings from one or more Latin novelists.,['LAT202H1'],[],[],[]
LAT341H1,Latin Historians I,,Readings from one or more Latin historians.,['LAT202H1'],[],[],[]
LAT342H1,Latin Orators I,,"Readings from Latin orators, including Cicero.",['LAT202H1'],[],[],[]
LAT343H1,Latin Prose Authors I,,"Readings from Latin prose authors (e. g. biography, letters, philosophy).",['LAT202H1'],[],[],[]
LAT350H1,Latin Epic I,,"Readings from one or more Latin epics, including Virgil.",['LAT202H1'],[],[],[]
LAT351H1,Latin Drama I,,Readings from Latin comedy and/or tragedy.,['LAT202H1'],[],[],[]
LAT352H1,Latin Satire I,,Readings from one or more Latin satirists.,['LAT202H1'],[],[],[]
LAT353H1,Latin Verse Authors I,,"Readings from Latin verse (e. g. elegy, lyric, bucolic).",['LAT202H1'],[],[],[]
LAT428H1,Independent Studies,,Independent Studies. Not eligible for CR/NCR option.,['Complicated'],[],['LAT428Y1'],[]
LAT429H1,Independent Studies,,Independent Studies. Not eligible for CR/NCR option.,['Complicated'],[],[],[]
LAT430H1,Advanced Latin Language Study,,"A course designed to enhance language skills. Prose composition, sight translation, stylistic analysis of Latin prose.","['LAT340H1', 'LAT341H1', 'LAT342H1', 'LAT343H1']",[],['LAT330H1'],[]
LAT440H1,Latin Novelists II,,Advanced readings from one or more Latin novelists.,['Complicated'],[],[],[]
LAT441H1,Latin Historians II,,Advanced readings from one or more Latin historians.,['Complicated'],[],[],[]
LAT442H1,Latin Orators II,,"Advanced readings from Latin orators, including Cicero.",['Complicated'],[],[],[]
LAT443H1,Latin Prose Authors II,,"Advanced readings from Latin prose authors (e. g. biography, letters, philosophy).",['Complicated'],[],[],[]
LAT450H1,Latin Epic II,,"Advanced readings from one or more Latin epics, including Virgil.",['Complicated'],[],[],[]
LAT451H1,Latin Drama II,,Advanced readings from Latin comedy and/or tragedy.,['Complicated'],[],[],[]
LAT452H1,Latin Satire II,,Advanced readings from one or more Latin satirists.,['Complicated'],[],[],[]
LAT453H1,Latin Verse Authors II,,"Advanced readings from Latin verse (e. g. elegy, lyric, bucolic).",['Complicated'],[],[],[]
LCT202Y1,Forms of Representation,,This course explores representation as a cultural and political problem from antiquity to the modern era. Representation will be analyzed as a means of depicting or constructing reality and as a tool for constituting individual and collective subjectivity. We consider literary and other modes of representation in their historical contexts.,[],[],['VIC202Y1'],[]
LCT203H1,Empires I,,"This course examines the literary and non-literary representations that accompany imperial conquests and hegemony from pre-modern times to the emergence of the modern nation-state. We compare the establishment, interpretation and reinvention of cultural forms of empire (e.g. Ottoman, Persian, Roman) at local, national, transnational and global levels.",[],[],"['VIC203H1', 'VIC203Y1']",[]
LCT204H1,Canons and Canonicity,,"This course will consider the problem of canons in a variety of contexts: the aesthetic (including the literary, visual arts and music), but also the religious, the political, the philosophical and other discursive forms. Special focus will be on the problem of the relations across these boundaries.",[],[],['VIC204H1'],[]
LCT205H1,Empires II,,"This course examines the literary and non-literary representations that accompany imperial conquests and hegemony from the emergence of the modern nation-state through more recent developments in globalization. We compare the establishment, interpretation and reinvention of cultural forms of empire (e.g. British, Japanese, Spanish) at local, national, transnational and global levels.",[],[],"['VIC205H1', 'VIC203Y1']",[]
LCT249H1,Special Topics in Literature and Critical Theory,,Studies in aspects of Literature and Critical Theory. Topics vary by instructor and are listed on the Victoria College programs website; not offered every year.,[],[],[],[]
LCT300Y0,Special Topics in Literature and Critical Theory,,Special topic in Literature and Critical Theory. Topics vary by instructor and are listed on the Victoria College programs website. ,['LCT202Y1'],[],[],[]
LCT301H1,Critical Writing Seminar,,"This course is a writing intensive class devoted to the practice and analysis of critical writing. We will explore the critical tradition, the public(s) for whom one writes, and the choice of voice, point of view, and writerly form. The class will be structured around workshop style discussion and writing exercises.",[],[],['VIC301H1'],[]
LCT302H1,Pasts and Futures,,"An introduction to representations of history, in which we will consider concepts that turn on the problem of time such as tradition, periodization, genealogy, memory, crisis, revolution, eschatology, and utopia.",[],[],['VIC302H1'],[]
LCT303H1,Memory and Trauma,,"This course will explore the problem of memory in relation to both collective and individual trauma. What pressure does trauma place on language, and agency, and how does it figure in commemoration, narrative, monumentalization, and other modes of representing the past?",[],[],['VIC303H1'],[]
LCT304H1,Praxis and Performance,,"This course will explore what it means to “act” in cultural, political, religious, and psychological realms. We focus on the historically shifting relations between theory and practice, between artifice and agency, and between theatricality and spectatorship.",[],[],['VIC304H1'],[]
LCT305H1,Institutions and Power,,"This course will consider some of the ideologies and practices of various institutions at work in the production and transmission of cultural objects and social power. These may include the family, museum, hospital, prison, university, library, and theatre, as well as fields such as publishing and religion.",[],[],['VIC305H1'],[]
LCT306H1,Culture and Media,,"This course will consider relations between various cultural media – such as film, literature, photography, visual art, architecture – with specific attention to the historical demands and possibilities posed by technological change.",[],[],['VIC306H1'],[]
LCT307H1,Periodization and Cultural History,,"This course explores the phenomenon of historical periodization in its various modes, including as a stylistic concept, a set of discursive norms for cataloguing and grouping cultural forms, and a means of organizing and contesting historical narratives.",[],[],['VIC307H1'],[]
LCT308H1,Identities,,"Though “identity” might suggest sameness, it is historically unstable and has many components, including ability/disability, age, class, ethnicity, gender, health/illness, ‘race,’ sexuality, and religion. This course considers the complexities of identity-formation and identity-transformation as captured in literary texts and cultural artefacts over a wide range of historical and cultural contexts.",[],[],['VIC308H1'],[]
LCT349H1,Special Topics in Literature and Critical Theory,,Studies in aspects of Literature and Critical Theory. Topics vary by instructor and are listed on the Victoria College programs website; not offered every year.,[],[],[],[]
LCT401H1,Seminar in Comparative Literature,,This course offers senior students in Literature and Critical Theory the opportunity to take part in a graduate seminar in Comparative Literature. Topics change annually and are listed on the Victoria College programs website.,['Complicated'],[],[],[]
LCT401Y1,Seminar in Comparative Literature,,This course offers senior students in Literature and Critical Theory the opportunity to take part in a graduate seminar in Comparative Literature. Topics change annually and are listed on the Victoria College programs website. ,['Complicated'],[],[],[]
LCT402H1,Translation and Comparativity,,"This course will consider questions of adaptation, appropriation, imitation, hybridity and incommensurability across languages, geographical regions, epochs, media, and academic disciplines. Course topics may include the role of translation in the historical projects of nation-building and empire.","['LCT202Y1', 'LCT302H1', 'LCT303H1', 'LCT304H1', 'LCT305H1', 'LCT306H1', 'LCT307H1', 'Complicated']",[],['VIC402H1'],[]
LCT403H1,Advanced Topics in Literature and Critical Theory,,In-depth examination of selected issues in Literature and Critical Theory. Topics vary by instructor and are listed on the Victoria College programs website. ,"['LCT202Y1', 'LCT302H1', 'LCT303H1', 'LCT304H1', 'LCT305H1', 'LCT306H1', 'LCT307H1', 'Complicated']",[],[],[]
LCT494H1,LCT Senior Research Paper,,"This course provides an opportunity to design an interdisciplinary course of study, not otherwise available within the Faculty, with the intent of addressing specific topics in Literature and Critical Theory. Written application (detailed proposal, reading list and a letter of support from a Victoria College faculty member who is prepared to supervise) must be submitted for approval on behalf of Victoria College. For application procedures visit the Victoria College website. Not eligible for CR/NCR option.",['Complicated'],[],['VIC494H1'],[]
LCT494Y1,LCT Senior Research Paper,,"This course provides an opportunity to design an interdisciplinary course of study, not otherwise available within the Faculty, with the intent of addressing specific topics in Literature and Critical Theory. Written application (detailed proposal, reading list and a letter of support from a Victoria College faculty member who is prepared to supervise) must be submitted for approval on behalf of Victoria College. For application procedures visit the Victoria College website. Not eligible for CR/NCR option.",['Complicated'],[],['VIC494Y1'],[]
LIN101H1,Introduction to Linguistics: Sound Structure,,"Introduction to fundamental principles of linguistics with particular attention to sound structure and its acquisition, processing, and variation; practice in elementary analytic techniques using data from a broad spectrum of languages.",[],[],"['LIN100Y1', 'LIN101H5', 'LINA01H3', 'LINA02H3']",[]
LIN102H1,Introduction to Linguistics: Sentence Structure and Meaning,,"Introduction to fundamental principles of linguistics with particular attention to sentence and meaning structure, their acquisition, processing, and variation; practice in elementary analytic techniques using data from a broad spectrum of languages.",[],[],"['LIN100Y1', 'LIN102H5', 'LINA01H3', 'LINA02H3']",[]
LIN192H1,Sustaining Indigenous Languages,,"There has been much publicity in recent years about language shift and language loss and, along with it, language revitalization. In this course we examine shift involving Indigenous languages – and particularly those of Canada – from a variety of perspectives, and looking at reasons why one might want to 'save' a language. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
LIN194H1,The Science Behind Our Accents,,"When we speak, the sound is transmitted through the air as a complex sound wave. How are various speech sounds – vowels and consonants – manifested acoustically? What does it mean, in physical terms, to have an accent? These and other related questions will be explored through computer-based acoustic analysis and perceptual experimentation. Upon completion of this course, students will (i) have overview knowledge of basic acoustic properties characterizing phonetic variation pertaining to speech, and accents in particular, (ii) be able to conduct simple speech production and perception experiments, and write up results in the form of scientific research reports, (iii) begin to read and understand scientific literature pertaining to acoustic phonetic variation and its relevance for communication. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
LIN195H1,Babel: Language in the Mind of Speakers,,"What is the relation between language and thought? In this course we examine how language is represented in our minds, and how language and cognitive processes interact. While the link between words and meanings is arbitrary and reflects culture, language is considered to be a universal property of our species. We will examine the place of language in the architecture of the mind; the debates about the universality of language structure vs. linguistic relativism; and how language and thought interact in children’s development. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
LIN196H1,Language and Communication,,We will explore the ways in which information is communicated in conversation. We will consider systematic ways in which what a speaker intends to communicate with language goes beyond what one says in conversation. The goal of the course is to investigate the ways in which speakers rely on knowledge of language and implicit “rules” to enrich and transform the literal content of someone’s utterance. Students will familiarize themselves with some fundamental concepts in linguistic semantics and pragmatics. They will develop analytic skills necessary to analyze a text in an academic context and beyond. Restricted to first-year students. Not eligible for CR/NCR option.,[],[],[],[]
LIN197H1,Language and Social Justice,," This course explores how language is used to construct and reinforce unjust social structures. Topics may include: the underlying sexism, classism, racism, and ableism of prestige dialects and prescriptive language education; the history and consequences of national language movements; language endangerment, documentation, and revival; sign languages and language rights for the deaf and hard-of-hearing; popular media representations of linguistic variation, especially vocal fry, uptalk, and regional accents; and the relationships between language and sex, gender identity, and sexuality. Students will develop research, analytic, and writing skills through critique and discussion of assigned texts, independent research projects, and regular written and oral presentation of their work. Restricted to first-year students. Not eligible for CR/NCR option. ",[],[],[],[]
LIN198H1,Language Diversity,,"There are estimated to be about 7000 languages currently spoken in the world. What do they have in common? In what ways are they different? This course will explore these questions, covering such topics as meaning, sound systems, the structure of words, the order of words in sentences, question formation, concepts such as subject and object, tense systems, pronoun systems. We will also discuss language loss and revival. Students will develop analytic skills as they consult published grammars and other resources to address these issues. Students will share their findings through oral and written presentation. Examples will be drawn from a wide range of languages. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
LIN199H1,Exploring Heritage Languages,,"We will explore how speakers use Heritage Languages in Toronto, using data recently collected in the GTA, so students should be familiar with one of these languages. We will collect, organize and interpret information about heritage languages in Toronto. We will look for speech patterns that differentiate first, second and third generation speakers in Toronto from corresponding speakers in their countries of origin, and look at the effects of cultural and language attitudes and usage. Students will develop analytic skills as they explore a range of research methods and resources to address these issues. Students will share their findings through oral and written presentation, including online formats. Restricted to first-year students. Not eligible for CR/NCR option.",[],[],[],[]
LIN200H1,Introduction to Language,,"Introduction to Language is a general-interest course on language. Possible topics include: the structure of language; how language changes over time, the social and psychological aspects of language, language and culture, the origin of language, writing systems, and language acquisition. (This course cannot be used as an entrance to programs in linguistics, and cannot be used as a prerequisite to any linguistics courses unless otherwise indicated.)",[],[],"['LIN100Y1', 'LIN101H1', 'LIN102H1', 'LIN101H5', 'LIN102H5', 'LINA01H3', 'LINA02H3', 'ANT253H1', 'LIN200H5']",[]
LIN201H1,Canadian English,,"A study of English spoken in Canada. Topics include: vocabulary items, usage surveys, non-standard dialect enclaves, regional variation and historical development. Students will develop original research projects in linguistics.","['LIN101H1', 'LIN102H1', 'LIN200H1']",[],[],[]
LIN202H1,Introduction to Indigenous Languages of the Americas,,"This is an introduction to Indigenous languages and cultures of Central, North, and South America. Students will be exposed to discussions about what is an indigenous language, social status of indigenous languages as well as indigenous movements towards language documentation and revitalization and language education in the Americas.",[],[],[],[]
LIN203H1,English Words,,"English has a rich vocabulary. We will learn how it has developed over time, and investigate aspects of the meaning and pronunciation of words. Most of all, we will study how words are put together, so that students will be able to recognize and analyze unfamiliar words.",[],[],"['LIN203H5', 'LIN233H5']",[]
LIN204H1,English Grammar,,How the English language works: students analyze a wide variety of English grammatical structures and learn how they vary across dialects and change through time.,[],[],"['LIN204H5', 'LINB18H3']",[]
LIN211H1,American Sign Language 1,,"This course is an introductory language course for students with little or no prior knowledge of American Sign Language (ASL). It provides an immersive introduction to ASL, with a focus on basic vocabulary, grammar, conversation, and appropriate behaviours for everyday interactions in a variety of social situations. The language is taught through various immersive activities, such as lecture/discussion, interactive games, and situational conversations, supplemented with readings and videos. A significant emphasis throughout the course is placed on Deaf culture and issues facing the Deaf community.",[],[],[],[]
